index,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,number_of_reviews_ltm,accommodates,elev,entire_home_apt,hotel_room,private_room,shared_room
199,220063,Cosy and calm appart in Montmatre,1140685,Yann,Buttes-Montmartre,48.88377,2.34424,Private room,60,3,255,2,254,0,2,False,0,0,1,0
201,221754,Warm and cosy Loft in paris with a private outdoor,1150845,Valerie,Buttes-Chaumont,48.88422,2.36752,Entire home/apt,85,3,319,1,62,3,2,False,1,0,0,0
202,225747,Exactly in Saint Germain des Prés,1176386,Isabelle,Luxembourg,48.85305,2.33194,Entire home/apt,250,5,62,1,342,0,2,False,1,0,0,0
205,229501,Sunny apartment in  Montmartre,1175281,Isabelle,Buttes-Montmartre,48.88464,2.33838,Entire home/apt,170,2,122,1,211,2,8,True,1,0,0,0
206,230036,SPLENDID MONTMARTRE APARTMENT,1172903,Guillaume,Buttes-Montmartre,48.88363,2.34667,Entire home/apt,92,1,87,1,287,4,4,False,1,0,0,0
207,230112,Appartment with terrasse 30m2,1202318,Cathy,Buttes-Chaumont,48.88253,2.37256,Private room,70,1,9,2,358,0,2,False,0,0,1,0
208,230115,Apartment with terrasse 30m2,1202318,Cathy,Buttes-Chaumont,48.88129,2.37436,Private room,75,1,0,2,365,0,2,False,0,0,1,0
209,230616,Deluxe 1 Bed Home in Marais Paris,1205362,Edwin,Temple,48.86528,2.35521,Entire home/apt,220,365,28,3,344,0,4,False,1,0,0,0
210,231442,Paris' Marais exquisite studio flat,1210122,Judith,Temple,48.8624,2.35855,Entire home/apt,150,365,98,1,89,0,2,True,1,0,0,0
212,232956,A quite B&B in a district of artists,1219288,Dorothée,Observatoire,48.8309,2.32582,Entire home/apt,95,1,171,1,281,32,2,False,1,0,0,0
213,233110,Top floor apartment in Le Marais,1220078,Sebastien,Temple,48.86107,2.36545,Entire home/apt,144,7,194,2,264,2,4,True,1,0,0,0
216,240484,ETOILE FOCH MAILLOT - FULL SERVICE RENOVATED FLAT,1260856,Elisabeth,Passy,48.87447,2.28254,Entire home/apt,220,5,32,1,365,1,2,False,1,0,0,0
217,240930,Street art Montmartre up to 5guests,1014188,Lilou,Buttes-Montmartre,48.88853,2.35335,Entire home/apt,100,3,59,1,358,0,5,False,1,0,0,0
221,246667,Quintessentially Parisian Studio,349484,Matthieu,Ménilmontant,48.87323,2.4045,Entire home/apt,68,4,63,1,310,0,2,True,1,0,0,0
222,247728,Apartment Republic Canal St Martin,1298369,Delphine & Guillaume,Popincourt,48.86918,2.36945,Entire home/apt,80,4,51,2,253,0,5,False,1,0,0,0
223,247764,appartment next to canal st martin,1298530,Laure,Entrepôt,48.87473,2.36061,Entire home/apt,80,5,34,1,275,4,2,False,1,0,0,0
224,248869,Loft Baron,1303882,Cyril & Aurélie,Batignolles-Monceau,48.89323,2.32303,Entire home/apt,100,3,8,1,363,6,4,False,1,0,0,0
225,250378,"Kids Welcome Apartment ""Le Marais""",1312192,Laetitia,Temple,48.85803,2.36544,Entire home/apt,170,365,30,1,282,0,5,False,1,0,0,0
226,252049,"Grand appartement, 2 chambres, 2 salles de bain",1322340,Mireille,Popincourt,48.85395,2.37586,Entire home/apt,250,5,39,1,139,0,4,False,1,0,0,0
228,252525,charming bedroom near  metro OPERA,1164453,Antonella,Bourse,48.86869,2.33542,Private room,58,1,429,1,72,17,1,True,0,0,1,0
229,253877,Montmartre Moulin Rouge Constance,1333366,Alain,Buttes-Montmartre,48.88578,2.33424,Entire home/apt,59,4,167,1,283,3,1,True,1,0,0,0
230,254042,ROOM B&B WITH PRIVATE BATHROOM OPERA,1334325,Mika,Entrepôt,48.8742,2.3485,Private room,105,2,23,2,365,0,2,False,0,0,1,0
231,255958,Nice and Trendy in the Marais,1345719,Camille,Hôtel-de-Ville,48.85798,2.35067,Entire home/apt,105,5,36,1,314,0,4,False,1,0,0,0
232,256643,"Lovely apt, rue Oberkampf Paris 11",1032884,Daphne,Popincourt,48.8641,2.37485,Entire home/apt,90,30,9,1,237,0,2,True,1,0,0,0
233,256758,Lovely Flat Right in Paris Center,1347744,Odile,Louvre,48.86365,2.33241,Entire home/apt,150,365,3,1,365,0,4,False,1,0,0,0
234,259807,"DUPLEX 135m2, 3 BEDROOMS, COURTYARD",1363515,Loic,Ménilmontant,48.87231,2.38938,Entire home/apt,150,4,27,1,50,4,8,False,1,0,0,0
235,261875,Paris Lovely flat Mouffetard Monge,1373780,Isabelle,Panthéon,48.84166,2.3527,Entire home/apt,120,365,30,2,225,0,3,True,1,0,0,0
236,262557,Joli studio 2 pièces à République,1353874,Vincent,Entrepôt,48.87121,2.35996,Entire home/apt,81,2,128,1,335,4,2,True,1,0,0,0
238,266725,Cosy Flat and Eiffel Romantic View at Montmartre,1395914,Florence,Buttes-Montmartre,48.88676,2.33353,Entire home/apt,118,2,102,1,317,1,2,False,1,0,0,0
239,268302,By the water and up in the sky !,1406251,Fabienne,Buttes-Chaumont,48.88743,2.3764,Entire home/apt,55,180,12,1,241,0,2,False,1,0,0,0
240,270067,5 AIR COND ROOMS FLAT in 3 or 4 bedrooms:,1414111,Christian,Élysée,48.87241,2.31465,Entire home/apt,700,3,42,1,353,0,9,False,1,0,0,0
241,272269,Appartement Montmartre avec jardin,1424998,Humfred,Buttes-Montmartre,48.89318,2.34533,Entire home/apt,100,2,108,1,300,0,4,False,1,0,0,0
242,272303,Luxury Studio in Marais Paris,1205362,Edwin,Temple,48.86437,2.35479,Entire home/apt,100,4,35,3,311,0,2,False,1,0,0,0
243,273423,Studio tout neuf au coeur de l'île Saint Louis,415933,Fabrice,Hôtel-de-Ville,48.85211,2.35596,Entire home/apt,95,7,31,1,152,1,2,False,1,0,0,0
244,274590,Heart of Paris - Louvre Opéra,1435861,Marie-Laure,Louvre,48.86633,2.33464,Entire home/apt,350,4,38,1,343,0,4,False,1,0,0,0
245,274877,Amazing loft in the heart of Paris,1437168,Jeremix,Bourse,48.86793,2.34549,Entire home/apt,130,3,57,1,350,0,2,False,1,0,0,0
246,275877,Charming apartment at republic,4167146,Stephane,Popincourt,48.86834,2.3724,Entire home/apt,80,30,83,2,284,0,4,False,1,0,0,0
247,277077,Fully furnished Studio flat in the heart of Paris,1447154,Gilles,Temple,48.86053,2.35763,Entire home/apt,88,30,109,1,102,0,2,False,1,0,0,0
248,277555,Luxurious place close to the Marais,1449299,Nancy,Popincourt,48.8616,2.37217,Private room,61,3,199,1,150,0,3,False,0,0,1,0
250,278842,COSY OPEN SPACE IN CUTE PARIS!,1454675,Alexandra,Opéra,48.88037,2.34227,Entire home/apt,120,3,32,1,351,0,2,False,1,0,0,0
253,281965,Sweet room in Nation area,1469624,David,Reuilly,48.84634,2.40766,Private room,44,3,40,3,75,0,1,False,0,0,1,0
256,284294,Champs Elysees Artois (Ref.52404),152242,Delphine,Élysée,48.87432,2.30832,Entire home/apt,171,30,3,69,355,0,5,True,1,0,0,0
257,284315,Cosy & quiet Nation area apartment,1469624,David,Reuilly,48.84497,2.40726,Entire home/apt,90,4,44,3,3,0,5,False,1,0,0,0
258,284505,Saint Germain Musee d'orsay,152242,Delphine,Luxembourg,48.85751,2.334,Entire home/apt,125,30,4,69,267,0,2,False,1,0,0,0
260,285786,HEART OF PARIS typical parisian,1487400,Dominique,Louvre,48.8629,2.34896,Entire home/apt,139,11,143,1,68,0,4,False,1,0,0,0
263,287037,Private room in Paris 19è. Calm,1493417,Javier,Ménilmontant,48.87248,2.385,Private room,38,10,65,2,309,1,1,False,0,0,1,0
264,287674,Rambuteau Paris,1466866,Chokri,Hôtel-de-Ville,48.85824,2.35839,Entire home/apt,155,4,228,7,297,17,2,False,1,0,0,0
265,287932,Flat - 10' from Montmartre or Opera,1497135,Laurent,Opéra,48.8754,2.34238,Entire home/apt,92,365,86,1,101,0,4,True,1,0,0,0
267,289647,NICE VIEW IN THE MARAIS  top floor,1503759,Virgile,Hôtel-de-Ville,48.85687,2.35027,Private room,154,4,116,1,305,4,2,False,0,0,1,0
268,290633,GOLDEN VILLAGE,1507357,Valeria,Popincourt,48.86818,2.37848,Entire home/apt,50,4,39,1,253,1,2,False,1,0,0,0
270,297658,Guesthouses in the heart of Paris!,1534767,Martine&Robert,Batignolles-Monceau,48.88715,2.29575,Entire home/apt,245,2,3,2,355,0,3,False,1,0,0,0
271,298548,Scenic view  from your dining room,1538816,Remi,Gobelins,48.8324,2.36559,Entire home/apt,114,3,61,1,332,0,4,False,1,0,0,0
273,301197,Champs Elysées/Etoile Luxury  3bdr,1551665,"Jean-Pierre, Olivier",Élysée,48.87402,2.30952,Entire home/apt,460,5,0,1,365,0,6,False,1,0,0,0
274,301233,ExeptCharm Balcony View Sun AirCond,1551963,Danièle,Batignolles-Monceau,48.88622,2.31771,Entire home/apt,130,30,22,2,292,2,2,True,1,0,0,0
275,302194,Charming apartment 50 in Belleville,716205,Ann,Ménilmontant,48.87069,2.37915,Entire home/apt,84,3,59,3,54,3,4,False,1,0,0,0
276,302727,"Le Marais, Cosy Apt, Great Location",1558883,Frank,Temple,48.86371,2.35578,Entire home/apt,600,4,108,1,307,5,2,True,1,0,0,0
277,303048,A shiny Loft in Paris / Montmartre,1560577,Olivier,Bourse,48.86987,2.33594,Entire home/apt,210,365,67,2,364,0,8,True,1,0,0,0
278,306538,Charming Parisian Studio,1576670,Brigitte,Buttes-Chaumont,48.87754,2.38774,Entire home/apt,65,5,37,1,45,2,2,True,1,0,0,0
279,306624,Cosy & quiet Montmartre apartment,1577116,Sylvie,Buttes-Montmartre,48.88415,2.34378,Entire home/apt,89,4,199,1,309,17,4,False,1,0,0,0
280,306652,chambre calme et ensoleillée,1577190,Angelique,Buttes-Chaumont,48.88681,2.3858,Private room,50,2,22,1,71,0,2,False,0,0,1,0
281,307154,AMAZING LOFT MARAIS 1BR,248423,Slimane,Temple,48.86239,2.35572,Entire home/apt,180,5,43,1,45,3,2,False,1,0,0,0
282,308572,Sunny & Nice Studio - Paris - St Germain des près!,1586572,Rina,Luxembourg,48.84697,2.32679,Entire home/apt,120,30,291,1,299,3,3,False,1,0,0,0
283,310103,Loft 150 m2 for rent minimum 7 nights for 6 people,1317183,Annie,Entrepôt,48.87201,2.37486,Entire home/apt,280,7,1,1,345,0,6,False,1,0,0,0
285,311499,Big and calm studio in Montmartre,1602320,Manuel,Buttes-Montmartre,48.8977,2.34268,Entire home/apt,60,30,0,1,253,0,2,False,1,0,0,0
286,311573,ARTIST FLAT    LE  MARAIS 77 M2 ON PARISIAN SQUARE,1602493,Jean Michel,Temple,48.86473,2.36387,Entire home/apt,150,5,61,1,148,5,4,False,1,0,0,0
287,312437,Loft apartment in Montorgueil (2e),1539531,Pascale,Bourse,48.86657,2.34502,Entire home/apt,134,3,246,1,256,0,4,False,1,0,0,0
289,313180,"Studio/Duplex, Paris 2e-Montorgueil",1609663,Francisco,Louvre,48.86387,2.34802,Private room,75,3,285,1,132,2,3,False,0,0,1,0
290,314288,Bed & breakfast Paris Gare de Lyon,1614803,Blandine,Reuilly,48.84537,2.38132,Private room,85,1,347,2,348,2,2,True,0,0,1,0
291,314294,Charming studio in historical site,1614865,Carole,Reuilly,48.84968,2.38144,Entire home/apt,90,4,246,1,171,1,3,False,1,0,0,0
292,314903,Typical Parisian loft in Bastille,1617534,Thierry,Popincourt,48.85294,2.37536,Entire home/apt,180,5,29,1,356,0,3,False,1,0,0,0
293,317690,Eiffel Tower - Art Déco Apartment,1630680,Martine,Vaugirard,48.85134,2.29804,Entire home/apt,125,3,199,1,173,8,2,True,1,0,0,0
294,318358,"LOFT WITH TERRACE, IDEAL FAMILY",1633839,Paul,Entrepôt,48.88221,2.36589,Entire home/apt,270,6,2,1,133,1,6,False,1,0,0,0
295,323132,"PANORAMIC VIEW, calm, nice area, 4 nights minimum",1654538,Eveline,Popincourt,48.86259,2.37494,Entire home/apt,110,4,7,1,255,0,2,True,1,0,0,0
296,323270,74M2 Notre Dame Saint Germain,1602690,Host In Paris,Panthéon,48.85133,2.34985,Entire home/apt,95,30,19,37,267,0,4,False,1,0,0,0
297,323292,Saint Germain Apartment Beams,1602690,Host In Paris,Luxembourg,48.85518,2.33779,Entire home/apt,115,30,30,37,253,0,4,True,1,0,0,0
300,325333,Loft Terrace Arty Canal St Martin,1664385,Bertrand,Buttes-Chaumont,48.87837,2.38388,Entire home/apt,160,2,14,1,201,0,4,False,1,0,0,0
301,325880,"Beautiful apt, Montmartre/Opera, Hip and Central.",1666814,Charles,Opéra,48.87824,2.34047,Entire home/apt,249,2,295,2,305,5,5,True,1,0,0,0
302,328271,So parisian ! Sunny 4 Br appt in Montmartre,1677587,Mathilde,Buttes-Montmartre,48.88282,2.33746,Entire home/apt,190,5,35,1,38,2,8,True,1,0,0,0
303,328697,LE PANTHEON BEST OF PARIS 4/5P WIFI,861010,Alain,Luxembourg,48.848,2.34088,Entire home/apt,115,3,223,3,223,0,5,False,1,0,0,0
304,330030,Bourdelle : Charming Studio in Montparnasse Area in Paris,76355,Prestigious,Vaugirard,48.84179,2.31875,Entire home/apt,161,30,6,13,364,0,4,True,1,0,0,0
305,332253,"Bright, quiet & spacious apartment",1693563,Laure,Buttes-Montmartre,48.88452,2.35938,Entire home/apt,110,5,90,1,38,1,4,True,1,0,0,0
306,332387,"Calm studio, rue Oberkampf",1694065,Eva,Ménilmontant,48.86788,2.38289,Entire home/apt,60,30,5,4,261,2,2,False,1,0,0,0
307,332670,"Sunny studio, rue Oberkampf",1694065,Eva,Popincourt,48.86621,2.38108,Entire home/apt,60,30,2,4,14,1,2,False,1,0,0,0
308,333104,Ideal for exploring Paris,1697377,Jonathan,Popincourt,48.87177,2.37617,Private room,60,2,19,1,352,0,2,False,0,0,1,0
309,334304,"St Germain des près,Odéon, Sorbonne",1703088,Marc,Luxembourg,48.84393,2.32995,Private room,70,1,110,1,72,0,3,False,0,0,1,0
310,335003,Cosy parisian loft near Le Louvre - Champs Elysées,1706168,Christine,Louvre,48.86705,2.32513,Shared room,85,1,56,1,173,3,2,False,0,0,0,1
311,335445,LE PRINCE STUDIO PARIS JARDIN LUXEMBOURG 4/6P,861010,Alain,Luxembourg,48.85113,2.33936,Entire home/apt,125,3,182,3,237,0,6,False,1,0,0,0
312,335484,Balcony overlooking the Zoo's Rock,1707938,Raphaella,Reuilly,48.83742,2.42177,Entire home/apt,120,3,17,2,41,0,6,True,1,0,0,0
313,336636,Big Flat in the Center of Paris,1712810,Alex,Vaugirard,48.83855,2.3105,Private room,110,1,260,1,252,28,8,False,0,0,1,0
314,336904,Sunny Private Fully-Furnished Guest Studio,135024,Kay,Buttes-Montmartre,48.89122,2.35487,Private room,75,1,126,2,72,0,4,False,0,0,1,0
316,339752,Perfect Pied à Terre Paris Marais,1646944,Joanna,Temple,48.86344,2.35313,Entire home/apt,90,30,14,11,77,1,2,False,1,0,0,0
317,341124,PARIS XI AMAZING COZY STUDIO,1730137,Rosaria,Popincourt,48.85794,2.3875,Entire home/apt,70,15,40,1,244,3,2,False,1,0,0,0
318,342902,Studio Montonnerre Terrasse,1739866,Sophie,Vaugirard,48.84445,2.31775,Entire home/apt,95,3,67,3,44,11,2,False,1,0,0,0
319,343648,Studio la Garçonniere Paris-Marais,1738418,Virginie,Hôtel-de-Ville,48.85746,2.35539,Entire home/apt,83,2,448,1,234,31,2,False,1,0,0,0
320,343721,family and friends in center of paris,1744083,Patrice,Temple,48.86254,2.35408,Entire home/apt,400,2,82,1,87,0,10,False,1,0,0,0
321,343862,"Beautiful loft, heart of Paris",1744480,Anne,Louvre,48.85997,2.3439,Entire home/apt,185,4,66,1,312,0,4,False,1,0,0,0
322,344230,Appt centre historique de Paris,1746036,Marie-Pierre,Panthéon,48.84801,2.34959,Entire home/apt,100,5,34,1,92,3,4,False,1,0,0,0
323,344258,A cosy apartment in central Paris!,1746199,Amel,Popincourt,48.86279,2.37042,Private room,50,2,220,1,351,3,1,True,0,0,1,0
325,348747,Beautiful XIX c. Style Apartment,1767140,Sylvia,Élysée,48.883,2.3263,Entire home/apt,260,2,142,1,331,5,4,False,1,0,0,0
326,349335,Loft character with a view of court,1769987,Patrick,Buttes-Chaumont,48.8874,2.3849,Entire home/apt,200,2,25,1,59,0,7,False,1,0,0,0
327,350571,Pretty flat historical Paris center,1776024,Lucile,Luxembourg,48.85238,2.33447,Entire home/apt,90,3,168,1,102,0,2,False,1,0,0,0
328,352851,"Views, 6 rooms, 120m2 : large, bright & beautiful!",1420560,Carmen & José,Buttes-Montmartre,48.88511,2.33756,Entire home/apt,160,2,253,1,86,11,5,True,1,0,0,0
329,353608,Nice apprt belleville-oberkampf,1790962,Stephane,Popincourt,48.86849,2.37915,Entire home/apt,93,5,38,1,168,0,3,True,1,0,0,0
330,354929,"Full apartment with terrace, Paris center, Marais",1797165,Stephane,Bourse,48.86944,2.35107,Entire home/apt,136,5,74,1,347,0,2,False,1,0,0,0
331,364761,Chambre en appartement Paris centre,1842634,Maria,Luxembourg,48.84302,2.33272,Private room,35,1,219,1,365,0,2,True,0,0,1,0
332,366754,Big Art studio in the Marais !!! Bail Mobilité,438828,Polo,Hôtel-de-Ville,48.85985,2.35517,Entire home/apt,97,30,105,5,335,0,4,False,1,0,0,0
333,370340,The Real Paris / Charme/ Le Marais,1658670,Vladimir,Temple,48.86397,2.36078,Entire home/apt,169,365,0,1,363,0,2,False,1,0,0,0
334,371299,NEW FLAT IN MARAIS RUE DES ARCHIVES,1870265,Thomas,Hôtel-de-Ville,48.85751,2.35511,Entire home/apt,126,3,438,3,294,11,2,False,1,0,0,0
335,371716,BEAUTIFUL HAUT MARAIS APARTMENT,1816135,Eric,Temple,48.863,2.36173,Entire home/apt,190,365,37,1,364,0,2,True,1,0,0,0
336,371862,loft in Paris (Belleville),1872631,Veronique,Entrepôt,48.87151,2.37219,Entire home/apt,120,3,35,1,7,4,6,False,1,0,0,0
337,372879,"Appartement calme au centre de Paris, tout équipé.",1876396,Samuel,Gobelins,48.83593,2.35108,Entire home/apt,65,30,167,2,158,7,4,False,1,0,0,0
338,378897,Little flat near Montmartre,1902818,Lorraine,Opéra,48.88285,2.33462,Entire home/apt,75,365,10,1,69,2,2,False,1,0,0,0
341,384990,Nice & charming in Paris best area,1927400,Alice,Opéra,48.88123,2.34457,Entire home/apt,113,3,40,1,349,0,2,False,1,0,0,0
342,386220,Charming studio next to Notre-Dame,1932944,Catherine,Panthéon,48.85034,2.34653,Entire home/apt,90,7,38,1,253,0,2,False,1,0,0,0
343,390984,AMAZING TERRACE WITH EIFFEL TOWER VIEW,1955579,Olivier,Buttes-Montmartre,48.88549,2.34131,Entire home/apt,117,3,252,1,191,55,2,False,1,0,0,0
344,391189,Cosy quiet room in central Paris,1956466,Philippe,Reuilly,48.83868,2.39962,Private room,50,2,495,2,58,10,2,True,0,0,1,0
345,396355,Luxury flat Invalides/Musée Rodin,1980592,June,Palais-Bourbon,48.85586,2.31667,Entire home/apt,133,30,88,1,332,0,2,False,1,0,0,0
349,402516,2bedroom 1000sqf Loft  Montorgueil,2008880,Marco,Bourse,48.86827,2.34819,Entire home/apt,210,5,129,3,319,0,4,False,1,0,0,0
350,404374,Sorbonne and Saint-Germain des prés,1651752,Myriam,Panthéon,48.84464,2.35094,Entire home/apt,195,21,2,10,326,0,4,False,1,0,0,0
351,404717,Great an typical apartment in Paris,2017043,Noëlle,Ménilmontant,48.86823,2.38202,Entire home/apt,130,6,57,1,24,1,4,False,1,0,0,0
352,406852,"Charming, comfortable & cosy Paris House/Loft",2026539,Stéphanie,Ménilmontant,48.86135,2.40335,Entire home/apt,314,2,99,1,243,3,8,False,1,0,0,0
353,406902,A quiet place to stay in Le Marais,971617,Lara,Hôtel-de-Ville,48.85324,2.3684,Entire home/apt,89,7,286,1,340,1,2,False,1,0,0,0
355,407717,Paris apartment - Père Lachaise,2030520,Julien,Ménilmontant,48.856,2.39701,Entire home/apt,69,2,23,1,129,1,5,False,1,0,0,0
357,409618,CHARMING 1BR HEART OF THE MARAIS,656386,Emanuele - Maria,Hôtel-de-Ville,48.85589,2.35949,Entire home/apt,165,90,4,23,255,0,1,True,1,0,0,0
359,412379,Cosy DUPLEX PARIS18è-5mn Montmartre,2052794,Erik,Buttes-Montmartre,48.88895,2.36048,Entire home/apt,80,3,33,1,342,0,4,False,1,0,0,0
361,413179,Studio  au coeur de Paris,2055771,Zeljka,Popincourt,48.86137,2.37329,Entire home/apt,120,3,142,1,345,0,2,False,1,0,0,0
363,414773,I rent a confortable room Paris 11,2062514,Sabine,Popincourt,48.85436,2.38904,Private room,47,1,7,1,342,1,2,False,0,0,1,0
364,416129,Paris 06: 2R Flat in Latin Quarter.,2069228,Isabelle,Luxembourg,48.8544,2.33694,Entire home/apt,131,3,224,1,45,4,4,True,1,0,0,0
365,417214,Great Paris loft*style apt 4bdrms,2074890,Aviva & Jean-Yves,Buttes-Montmartre,48.88787,2.34549,Entire home/apt,250,7,1,1,299,0,6,False,1,0,0,0
366,417641,"Elegant Studio, view Eiffel Tower.",2076540,Federico,Luxembourg,48.84696,2.31751,Entire home/apt,73,365,4,1,90,0,2,False,1,0,0,0
367,418797,4 pers Marais Place des Vosges,2069411,Olivier,Hôtel-de-Ville,48.85612,2.36352,Entire home/apt,299,1,342,1,365,0,4,False,1,0,0,0
370,419757,Lovely quiet Appartment Montmartre,2087649,Frederique,Buttes-Montmartre,48.88572,2.35045,Entire home/apt,135,2,31,1,83,13,4,False,1,0,0,0
371,419758,Appartement quartier pavillonnaire,2087682,Virginie,Buttes-Chaumont,48.87974,2.39384,Entire home/apt,135,5,119,1,342,0,6,False,1,0,0,0
372,420698,"Large Charming apartment, 90 sm",2092212,Vanessa,Popincourt,48.86235,2.37146,Entire home/apt,150,5,4,1,244,0,4,False,1,0,0,0
373,420805,GORGEOUS VIEWS - LUXURY MARAIS LOFT mobility lease,2092804,Boris,Temple,48.86064,2.35732,Entire home/apt,120,30,169,2,255,0,4,False,1,0,0,0
374,420981,Grand et beau loft sur cour privée,2093628,Camille,Entrepôt,48.87278,2.37221,Entire home/apt,190,6,13,1,314,0,6,False,1,0,0,0
375,422295,Apart&balcony on the canal(parking),2100127,Candice & Alexandre,Buttes-Chaumont,48.89096,2.38218,Entire home/apt,110,5,25,1,252,2,6,True,1,0,0,0
376,422409,UNIQUE APT IN A HOUSELIKE/TRIPLEX,2100843,Sophie,Temple,48.8636,2.35515,Entire home/apt,130,10,38,1,194,0,2,False,1,0,0,0
377,423502,Lovely two bedrooms apartment in Marais,2101219,Bertrand,Hôtel-de-Ville,48.85647,2.35956,Entire home/apt,320,6,4,1,349,0,4,True,1,0,0,0
378,423770,Exceptional loft Paris Montmartre,2106953,Jérôme,Buttes-Montmartre,48.88903,2.36054,Entire home/apt,150,2,23,1,344,0,4,False,1,0,0,0
380,425908,"60M2amazing, sunny flat center Pari",2032568,Veronique,Reuilly,48.84647,2.39919,Entire home/apt,70,6,6,1,222,0,3,False,1,0,0,0
381,427512,Nice appartment near Montmartre,2124428,Laurie,Buttes-Montmartre,48.89574,2.3463,Entire home/apt,52,7,20,1,35,0,3,True,1,0,0,0
382,429194,LOFT lumineux - Arts & Metiers,2133227,Cédric,Temple,48.86113,2.36293,Entire home/apt,129,3,125,1,262,0,2,False,1,0,0,0
384,431420,"Sweet, Cosy & Cheap Appart in PARIS",1262157,Ben,Ménilmontant,48.87023,2.39256,Entire home/apt,60,4,32,1,276,0,2,False,1,0,0,0
385,432537,"Luxury loft: 15ft high, 1200sq ft!",2134754,Phil,Batignolles-Monceau,48.89426,2.30599,Entire home/apt,388,7,8,1,365,0,5,False,1,0,0,0
386,432800,Studio / Appartement in Paris close to Montmatre,2151212,Vittorio,Buttes-Montmartre,48.88911,2.35494,Entire home/apt,49,2,42,1,345,5,2,False,1,0,0,0
387,434622,APPARTMENT PERE LACHAISE/VOLTAIRE,2159567,Catherine,Popincourt,48.85872,2.38736,Entire home/apt,65,365,12,1,84,0,2,True,1,0,0,0
388,434658,3 bedrooms apartment in nice location,2159676,Emmanuel,Observatoire,48.83483,2.33058,Entire home/apt,210,2,76,1,69,0,4,False,1,0,0,0
390,436226,APARTEMENT MONTMARTRE,2166096,Eve,Buttes-Montmartre,48.88638,2.3451,Entire home/apt,70,365,8,1,365,0,5,False,1,0,0,0
391,436357,Loft style flat-trendy North Marais,2158796,Lise,Popincourt,48.86517,2.37647,Entire home/apt,68,6,61,1,284,0,4,True,1,0,0,0
392,436622,Charming flat nearby Eiffel Tower,2168445,Jeremy,Passy,48.83757,2.25415,Entire home/apt,60,30,73,2,32,4,2,False,1,0,0,0
393,436955,"Au gros caillou, Studio, Paris",1863655,Manon,Palais-Bourbon,48.85837,2.30347,Entire home/apt,119,4,45,2,122,0,2,True,1,0,0,0
394,438462,3 rooms  typical and nice district,2177716,Juliette,Buttes-Chaumont,48.87603,2.3889,Entire home/apt,81,4,13,1,160,2,4,False,1,0,0,0
